"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"IncidentHeadNeckCancer","1191","803","502","302","142","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","1422","877","553","318","146","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","1053","628","365","181","76","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","421","212","120","60","24","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentHeadNeckCancer","86","26","15","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentLiverCancer","6","<5","<5","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentLiverCancer","11","8","6","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentLiverCancer","28","17","12","7","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentLiverCancer","103","48","28","14","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentLiverCancer","171","72","35","20","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentLiverCancer","266","97","46","20","7","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentLiverCancer","187","41","19","8","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentLiverCancer","36","<5","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentLiverCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentLiverCancer","19","13","10","8","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentLiverCancer","69","31","18","8","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentLiverCancer","328","144","82","42","17","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentLiverCancer","637","247","120","56","20","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentLiverCancer","738","254","107","49","14","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentLiverCancer","402","109","39","16","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentLiverCancer","50","6","<5","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentLungCancer","13","8","<5","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentLungCancer","57","23","16","7","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentLungCancer","266","114","55","26","13","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentLungCancer","1320","567","272","137","63","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentLungCancer","3564","1555","848","430","177","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentLungCancer","5029","1873","902","444","163","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentLungCancer","3055","949","421","177","72","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentLungCancer","592","109","46","16","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentLungCancer","11","8","7","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentLungCancer","40","19","12","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentLungCancer","273","89","47","27","7","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentLungCancer","1345","472","242","113","44","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentLungCancer","3844","1345","635","297","113","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentLungCancer","5832","1924","867","429","143","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentLungCancer","3548","945","393","147","42","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentLungCancer","535","92","29","8","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","14","8","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","86","39","19","8","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","281","85","30","16","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","690","185","61","27","12","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","1098","213","73","31","9","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","868","90","26","13","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","193","12","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","14","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","107","33","12","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","397","106","45","19","9","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","802","199","73","37","16","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","1196","224","83","28","10","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","734","88","32","11","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentPancreaticCancer","114","6","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"IncidentStomachCancer","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"IncidentStomachCancer","30","15","8","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"IncidentStomachCancer","55","27","14","8","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"IncidentStomachCancer","111","45","19","11","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"IncidentStomachCancer","194","80","39","25","10","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"IncidentStomachCancer","292","122","62","34","15","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"IncidentStomachCancer","375","99","42","21","8","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"IncidentStomachCancer","77","17","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"IncidentStomachCancer","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"IncidentStomachCancer","24","10","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"IncidentStomachCancer","78","39","20","10","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"IncidentStomachCancer","187","79","36","19","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"IncidentStomachCancer","393","156","85","45","20","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"IncidentStomachCancer","660","275","140","74","34","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"IncidentStomachCancer","641","185","92","35","12","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"IncidentStomachCancer","103","15","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
