"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"HeadNeckSubtypeCancerSalivaryGland","26","11","7","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","30","18","10","6","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","124","89","59","36","19","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","429","292","186","109","53","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","482","300","203","128","62","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","331","201","119","62","25","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","133","62","42","20","9","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","23","11","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","21","11","6","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","18","11","7","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","17","8","6","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","10","<5","<5","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","12","7","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","37","16","9","6","0","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","81","36","21","12","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","71","36","18","8","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","18","7","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","18","10","9","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","59","39","26","15","11","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","77","53","29","14","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","86","50","29","20","10","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","23","6","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","6","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","7","6","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","56","35","19","11","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","165","108","73","39","25","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","342","226","143","75","43","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","343","211","132","67","33","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","142","80","49","22","10","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerLarynx","23","7","6","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","7","<5","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","<5","<5","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","17","11","6","<5","0","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","20","14","7","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","12","<5","<5","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","9","7","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","16","6","<5","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","25","18","8","6","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","19","14","6","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","12","10","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","11","6","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","6","<5","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","17","12","9","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","15","9","7","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","16","10","8","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","9","<5","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","17","17","14","11","7","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","33","24","12","6","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","40","32","20","8","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","46","25","10","<5","0","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","31","16","11","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","7","<5","<5","0","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","7","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","17","13","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","60","47","34","24","15","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","66","45","32","20","8","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","68","47","30","16","11","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","63","31","12","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","8","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","12","8","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","39","27","21","14","6","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","95","58","35","21","11","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","110","74","50","30","11","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","92","56","35","18","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","44","24","15","11","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","10","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","6","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","42","31","22","14","7","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","134","95","59","41","21","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","145","99","59","33","13","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","87","52","30","19","6","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","19","10","<5","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","6","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","7","6","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","125","90","69","38","17","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","451","306","195","114","48","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","414","258","158","87","38","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","194","113","56","25","9","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","56","22","13","6","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerOropharynx","8","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","7","<5","<5","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","16","14","11","6","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","28","18","10","6","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","43","33","20","13","9","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","44","34","29","15","10","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","62","41","25","16","7","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","46","22","11","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","8","<5","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","7","6","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","11","9","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","27","15","12","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","55","41","23","19","7","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","68","39","25","16","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","79","44","27","13","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","61","31","12","6","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","18","8","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","12","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","57","43","27","20","11","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","100","66","50","27","13","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","156","98","69","42","21","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","105","58","39","23","9","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","57","30","24","13","6","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","12","7","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","18","13","7","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","67","46","32","16","8","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","329","226","136","82","40","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","326","202","134","86","41","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","226","143","80","39","16","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","76","32","18","7","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","11","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2015-2019"
