"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"IncidentLiverCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentLiverCancer","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentLiverCancer","11","<5","<5","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentLiverCancer","109","43","19","8","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentLiverCancer","201","84","40","25","13","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentLiverCancer","236","67","30","19","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentLiverCancer","119","31","6","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentLiverCancer","7","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentLungCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentLungCancer","11","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentLungCancer","92","35","14","7","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentLungCancer","432","166","88","49","24","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentLungCancer","1142","454","223","114","54","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentLungCancer","1566","554","254","130","46","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentLungCancer","903","262","107","40","14","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentLungCancer","158","22","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentLungCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentLungCancer","7","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentLungCancer","73","25","8","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentLungCancer","373","98","47","21","11","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentLungCancer","1076","340","156","75","39","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentLungCancer","1691","483","223","108","39","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentLungCancer","947","229","85","27","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentLungCancer","129","14","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentPancreaticCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentPancreaticCancer","<5","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentPancreaticCancer","25","7","<5","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentPancreaticCancer","119","31","11","<5","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentPancreaticCancer","212","47","17","7","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentPancreaticCancer","325","60","19","13","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentPancreaticCancer","274","34","15","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentPancreaticCancer","57","7","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentPancreaticCancer","<5","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentPancreaticCancer","29","10","7","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentPancreaticCancer","121","24","12","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentPancreaticCancer","260","55","20","11","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentPancreaticCancer","367","72","18","7","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentPancreaticCancer","194","19","<5","<5","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentPancreaticCancer","26","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
"IncidentStomachCancer","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2015-2019"
"IncidentStomachCancer","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2015-2019"
"IncidentStomachCancer","19","13","6","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2015-2019"
"IncidentStomachCancer","44","19","11","<5","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2015-2019"
"IncidentStomachCancer","43","14","9","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2015-2019"
"IncidentStomachCancer","111","37","18","11","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2015-2019"
"IncidentStomachCancer","122","45","27","15","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2015-2019"
"IncidentStomachCancer","26","<5","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2015-2019"
"IncidentStomachCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2015-2019"
"IncidentStomachCancer","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2015-2019"
"IncidentStomachCancer","16","<5","<5","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2015-2019"
"IncidentStomachCancer","57","24","14","7","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2015-2019"
"IncidentStomachCancer","119","45","25","10","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2015-2019"
"IncidentStomachCancer","227","85","33","17","8","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2015-2019"
"IncidentStomachCancer","161","46","18","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2015-2019"
"IncidentStomachCancer","28","<5","<5","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2015-2019"
